Category,Brand Name,Symbol,Label Name,Label Comp,D/P/M,Symbol Required?,Notes,KID,Expires,Group
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Fickle Love,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Flavor of f the Month,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Forbidden,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Funk Sway,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Garde de Faith,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Gnarles Barley,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Goldie Hon,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Goldie Hon,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Grumpy Old Men Amber Lager,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Helles Lager,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Hey Porter,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Hey Porter,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Imperial Welcome to Scoville,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Into the Dark,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,It’s a Hazy IPA,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,It’s Christmas Dammit,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Italian Pilsner,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Kavorka,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Lack of Clarity,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Laurel Hearty,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Lemon Drop¹d²,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Lesser Jesus Pale ale,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Live Free Ukrainian Imperial Stout,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Made Wit Basil,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Maibock,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Mango Hazy,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Munich Dunkel Lager,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Muscles from Brussels,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,My Ruca,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,New England IPA,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Oktoberfest,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Original Golden,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Over the Line,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Poor Righteous,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Poor Righteous IPA,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Real Big IPA,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Redaction,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Ryemin & Stealin,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Sister Roberta,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Sled Head,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Slow and Low,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Smoke on the Port,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Smoke on the Waterfront,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Smoked Porter,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Smokehouse 54 Amber Ale,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,So Much for a Dry Summer,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Southern Cross,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Special lady Friend,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Summer Citrus,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Tamarind Oud Bruin,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,The Infinite,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,This is 50,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,This is for the G's,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Too Tall and Half Naked,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Van Dammit,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,Welcome to Scoville,Jailbreak Brewing Company,,,,,,
Beer,Jailbreak Brewing Co.                                                                               ,Star-K,White Russian - Coffee Cream Ale,Jailbreak Brewing Company,,,,,,
Beer,Lakefront                                                                                           ,Star-K,Barrel Aged Doppelbock,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Barrel-Aged Breakfast Oatmeal Stout,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Barrel-Aged Honey Bock,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Barrel-Aged Wheatwine,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Beerline Barleywine,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Bierzeit Kolsch-Style Ale,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Black Forest Nitro Stout,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Black Friday,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Black Friday 5 Year,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Black Friday Christmas Cookie,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Black Friday Triple IPA,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Blackbird BIPA,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Brewer's Reserve Tropical Ale,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Brewsicle Peach Mango Wheat Ale,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Cherry Hard Seltzer,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Cherry Lager,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Chilly Rabbit Cold IPA,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Cream City Pale Ale,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Cream City Redux,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Dive Beer,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,East Side Dark Lager,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Fixed Gear American Red Ale,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Hazy Rabbit IPA,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Hop Gods Double Dry Hop Imperial IPA,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,IBA (India Black Ale),"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,IPA India Pale Ale,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,La Gosa Rita,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Lakefront Lager,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Lakefront Pils,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Maibock,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,M'Waukee Brewsicle,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,My Turn Series,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,My Turn: Allison,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,My Turn: Chopper,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,My Turn: Doyle,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,My Turn: Hopgood,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,My Turn: Huber,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,My Turn: Moses,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,My Turn: Nolan,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,My Turn: Rob,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,My Turn: Samm,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,My Turn: Ted,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,My Turn: Towny,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,My Turn: Tyler,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,My Turn: Yovani,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,New Grist Beer,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,New Grist Ginger Style Ale,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,New Grist IPA,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Nitro Cherry Kringle,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Nitro Honey Nut Beerios,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Nitro Orange Creamsicle,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Nitro Peanut Butter Porter,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Nitro Peppermint Bark Stout,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Nitro Pumpkin Pie Amber Ale,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Oktoberfest,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Organic Barleywine,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Organika Organic White Ale,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,P.O.G. Seltzer,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Pumpkin Lager,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Queen Bean,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Raspberry Lime Seltzer,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Rendezvous Ale,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Rice Seltzer,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Riverwest Stein,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Royal Rabbit Imperial IPA,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Snake Chaser Stout,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Warm Front Tropical India Pale Ale,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Warmfront,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Wheat Blonde Ale,"Lakefront Brewery, Inc.",,,,,,
Beer,Lakefront                                                                                           ,Star-K,Wisconsinite,"Lakefront Brewery, Inc.",,,,,,
